uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"188acf17-dd65-4167-abb6-7221b3e71bed","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.00168","ok","small shrub","Live",,,0.2,,,,1.0,0.9,,"cylinder",1.5,10,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"d66d46f6-bebd-41e2-9c28-2e32b969399f","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02536","ok","single bole tree","Live",15.0,130,8.8,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"b80af4f3-0cc1-4f1d-96b3-073c88d12d5c","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02568","ok","single bole tree","Live",59.3,130,25.6,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"d07b6bb7-e92a-43e2-bb89-51793d80b6a2","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02549","ok","single bole tree","Live",55.3,130,25.3,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"b6683a63-9cfa-4e83-be0a-b5c9ec29e8dc","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02572","ok","single bole tree","Live",45.2,130,22.3,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"26d10c25-be0a-4afd-9193-10067581cc19","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02548","ok","single bole tree","Live,  other damage",14.3,135,4.7,,,,,,,,,,,,"Very unhealthy; hollow bole; some leaves still on tree","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"73dbeade-bea1-4f5d-b412-5150531fe9ff","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02555","ok","small tree","Live",7.1,130,7.1,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"6e53715a-ca48-43d0-9af9-30abe355269f","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02533","ok","single bole tree","Live",18.0,130,10.0,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"fee95d94-db87-4d5b-989f-9ae61aecc69c","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.00162","ok","small shrub","Live",,,1.4,,,,1.4,1.2,,"inverted cone",1.4,10,0.06,0.02,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"3a8232af-c15f-4b34-8215-b3575f0f2d0d","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02539","ok","single bole tree","Live",52.3,130,25.4,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"a39efc40-fd5e-4a70-898b-58a3a73e1640","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02522","ok","single bole tree","Live",49.9,130,24.7,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"30a2731f-aeff-4155-825f-9cc9329e95ae","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02552","ok","single bole tree","Live",12.8,130,7.1,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"2b88fd49-994a-4e6b-9300-c4ab1ca169e8","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02559","ok","liana","Live",6.0,130,,,,,,,,,,,,,"Rule A","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"421f74eb-f3e1-495b-b9df-8bdd76367bdc","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.00167","ok","small tree","Live",9.2,130,8.6,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"ab4cf13a-fef8-421f-9a3f-359b18b58abd","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02542","ok","single bole tree","Live",18.2,130,6.7,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"3b9f0dbd-ca90-48d9-94f1-ac2968ce01d6","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02520","ok","single bole tree","Live",20.6,130,14.4,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"80bd6c85-36bb-4f33-a825-516696b40b05","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02550","ok","single bole tree","Live,  other damage",14.5,145,7.0,,,,,,,,,,,,"Very unhealthy; most all branches dead; cankers; cause unknown","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"37e21a67-ba70-4f46-b27e-3e48d9abd351","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02578","ok","single bole tree","Live",13.2,130,8.6,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"a2c349ff-9da8-46c7-8c63-334ed88a193a","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02567","ok","single bole tree","Dead, broken bole",15.4,130,9.8,,9.8,14.0,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"bc2317d0-8a37-41a0-94b8-66b88eafabfc","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.00162","ok","small shrub","Live",,,1.4,,,,1.4,1.2,,"inverted cone",1.5,10,0.06,0.02,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"c0370056-f17b-4c09-9e24-d116d9a05cc2","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02545","ok","single bole tree","Standing dead",35.6,130,16.9,,,,,,,,,,,,"Cause of death unknown","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"1a367348-2f1b-4bb8-9b0f-1f3cb83fa0dd","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02558","ok","liana","Standing dead",3.5,130,,,,,,,,,,,,,"Rule A; looks to have died recently little to no structure remaining and the liana now ascends to the canopy then drops to the ground","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"e9ca1705-0d4a-443c-86b8-fa3d39ae3dca","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02566","ok","single bole tree","Live,  other damage",43.5,130,22.0,,,,,,,,,,,,"Vitis lianas growing on canopy; abnormal","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"c3bc3781-247f-4a97-847d-9181d95bc6b6","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02560","ok","small tree","Live",7.8,130,7.0,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"a8a0dd23-efeb-497e-929c-f053613ec343","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02521","ok","single bole tree","Live",60.5,130,26.6,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"0605e540-81ec-4425-94d1-26b2d62bd03a","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02546","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Individual not found; tag remains","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"9626a39f-8a4f-4b78-8b17-0d62ce8c1977","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02587","ok","small tree","Live",8.8,130,4.5,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"c2b60a86-cef1-4a20-8530-f3a059209333","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02537","ok","single bole tree","Live,  other damage",17.4,130,13.2,,,,,,,,,,,,"Bole damage; tree very unhealthy; leaves and branches dying; bark peeling off main bole","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"caa37dbc-778a-440e-9e8b-a80a13803bb9","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02574","ok","single bole tree","Live",43.5,130,26.5,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"77d26d31-2361-4fc9-840d-e7d7293f6e31","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02543","ok","single bole tree","Dead, broken bole",31.8,130,2.9,,2.9,25.0,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"81a31d64-180d-4ebd-ba57-879713b16c53","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02564","ok","liana","Live",3.0,130,,,,,,,,,,,,,"Rule A","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"b6d25254-9915-4b9e-b732-aedecf462c58","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02573","ok","single bole tree","Live",18.9,130,17.9,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"fabd3757-1444-4aec-a7b6-14dd402eebbc","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02585","ok","small tree","Live",7.7,130,5.1,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"9596471c-0bf3-45e7-987b-3490a3edccc3","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02571","ok","single bole tree","Live",56.2,130,26.6,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"37420c32-1941-410a-b656-0703d13b422b","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02540","ok","single bole tree","Live,  other damage",15.0,130,3.5,,,,,,,,,,,,"Very unhealthy; most all branches dead; cankers and liana damage; cause unknown","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"70786040-ccae-44ac-8888-9df38d2bd202","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.13251","ok","small shrub","Live",,,0.7,,,,0.6,0.4,,"cylinder",1.0,10,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"6a48dcaf-c89a-49fb-88bc-fbd2794bc290","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02554","ok","small tree","Dead, broken bole",8.3,130,1.7,,1.7,8.0,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"d35d1eba-8f5b-4776-a64d-4a8b117ba5ed","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02589","ok","liana","Live",6.6,130,,,,,,,,,,,,,"Rule A","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"9fa3dd05-19fb-4afc-bf50-59c9b4d2c2fe","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02561","ok","small tree","Dead, broken bole",7.8,130,2.0,,2.0,7.0,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"02f04fc4-71cc-44c8-90b7-ce7856c377b6","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02547","ok","single bole tree","Live,  other damage",13.3,130,5.9,,,,,,,,,,,,"Very unhealthy; most all branches dead; cause unknown","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"ece39f03-9d33-45f8-b32f-48d8b74adad4","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02580","ok","single bole tree","Live, physically damaged",11.5,130,6.2,,,,,,,,,,,,"large patch of heartwood visible along the bole; not lightning; unsure of cause","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"d747c12e-179f-472d-bffa-6dcb7c357f36","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02590","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Individual not found; tag remains","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"17ed63f0-48dc-4f07-b980-8c48cde69539","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02570","ok","single bole tree","Live",16.9,130,16.0,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"ef5bb594-c4a3-4634-8688-d8361e2df66c","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02569","ok","single bole tree","Dead, broken bole",18.2,130,4.5,,4.5,17.0,,,,,,,,,"vdApexBreakHeight and vdBaseBreakHeight not recorded; assumed to be equal to vdApexHeight and vdBaseHeight","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"9caca54e-a9d5-4f84-a525-1073bb739b62","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02579","ok","single bole tree","Live",51.1,130,26.0,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"590b4a41-f224-4e72-a96c-b66e87c22d34","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02556","ok","liana","Live",5.5,130,,,,,,,,,,,,,"Rule A","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"8e429475-1b81-48bf-9015-fcd9d2b05b14","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02538","ok","single bole tree","Live",10.3,130,10.1,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"a52dba84-399e-433a-9072-d88e13e59954","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.13252","ok","small shrub","Live",,,1.1,,,,1.4,1.3,,"half-sphere",1.0,10,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"5d2ac4b6-eb70-40fd-89f7-2de995a47e02","SCBI_049.basePlot.vst","2016-09-28","vst_SCBI_2016","D02","SCBI","SCBI_049",,"NEON.PLA.D02.SCBI.02553","ok","single bole tree","Live",37.1,130,22.1,,,,,,,,,,,,,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
