uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"93281d48-2ac4-490d-aff1-96975243af30","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03093","ok","small tree","Live,  other damage",6.4,180,7.5,,,,,,,,,,,,"Bole damage due to unknown cause","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"44d0e32e-c7bf-43db-b6d1-fc6783cdf7f5","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03071","ok","single bole tree","Live",25.3,130,23.2,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"53060d7a-74c5-4c8f-bb60-e19f243f20f4","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03051","ok","single bole tree","Live",43.5,130,25.2,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"0322c49a-fbdd-4670-a51e-22df090ac6df","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03072","ok",,"Downed",,,,,,,,,,,,,,,"Tag remains for CDW","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"8486ff86-b5cc-4aee-8533-d7638832e8c7","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03060","ok","single bole tree","Live",12.8,130,15.1,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"23e4fcb5-9d70-4c8f-83fd-c19e1b95c04c","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03058","ok","single bole tree","Live",10.1,130,10.9,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"28160872-16d9-4ff9-bb43-bf99eb163f02","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03053","ok","single bole tree","Live,  other damage",12.0,130,11.2,,,,,,,,,,,,"Damage to crown unknown cause","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"546901b2-baab-423c-8536-5a307dcb6f31","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03056","ok","single bole tree","Live",25.2,130,23.6,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"b9d8263d-dcae-4b20-9366-f0d836696169","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03055","ok","single bole tree","Live",62.6,130,26.3,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"3a174d58-33a1-4b59-ac0b-4802628da79e","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03093","ok","small tree","Dead, broken bole",6.7,180,7.5,,1.9,6.5,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"c475b91b-b146-4a3f-ae67-0c04816d811a","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03070","ok","single bole tree","Live",12.2,130,14.8,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"ab0cc9db-6a07-467e-aeed-e46716903025","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03057","ok","single bole tree","Live",13.2,130,6.6,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"bb7a4bb3-d046-41f7-b466-30ef9f566d6a","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03054","ok","single bole tree","Live",28.0,130,19.4,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"724435a0-b268-4099-8ac1-5a32bcb9d9da","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03073","ok","single bole tree","Live",36.5,130,26.1,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
"0b956c23-d85d-4874-b9b2-f937751fae0f","SCBI_055.basePlot.vst","2017-11-01","vst_SCBI_2017","D02","SCBI","SCBI_055",,"NEON.PLA.D02.SCBI.03061","ok","single bole tree","Live",21.6,130,20.3,,,,,,,,,,,,,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=","legacyData"
