uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"e08af11b-8e5f-49e7-a694-a6d9934aff3b","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.10958","ok","liana","Live",2.1,130,,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"f7a82bb7-a725-4f6f-bdaf-322c4f1a3063","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.02260","ok",,"Lost, fate unknown",,,,,,,,,,,,,,,"Tag remains for CDW","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"4e9a3087-d42e-44c7-b32a-bbc7a633dd8d","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.02240","ok","single bole tree","Live",104.1,130,31.3,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"fc7e3854-772b-4623-94e6-6f97ed86e2e5","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.10941","ok","liana","Live",5.0,130,,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"895574b1-6e3d-4bb8-9fc6-5731cef7dfdc","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.02252","ok",,"Lost, fate unknown",,,,,,,,,,,,,,,"Tag remains for CDW","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"5f960e18-96c7-4e4d-a6db-e092460945a6","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.13472","removed",,"Lost, fate unknown",,,,,,,,,,,,,,,"Tag removed too small for CDW","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"3f636695-a0ef-4121-8059-2471a9b43fc2","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.02264","ok","single bole tree","Live",18.5,130,17.7,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"93901a35-ebc7-4067-81ce-9618b95cc700","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.02242","ok","multi-bole tree","Live",25.2,130,18.7,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"a8d9a381-3017-49ed-b8a0-a012a9ec9470","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.02256","ok","single bole tree","Live",50.3,130,25.2,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
"fd3f1b7a-24ed-4662-84ef-fe15505d72e7","SCBI_047.basePlot.vst","2018-09-25","vst_SCBI_2018","D02","SCBI","SCBI_047",,"NEON.PLA.D02.SCBI.10943","ok","liana","Live",4.1,130,,,,,,,,,,,,,,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=",
