uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"ca89f293-3ed3-4c2a-942b-30f2e84bc4a3","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00862","ok","small tree","Live",9.0,130,7.4,,,,,,,,,,,,,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","legacyData"
"9a98490b-c8db-40ab-bc39-8858d9d887f7","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00796","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag remains remove once found due to reduced nested subplot","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"04f38864-94e5-4ab9-921a-9bae400fe0c1","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.13104","ok","sapling","Live",,,0.7,,,,,,,,1.1,10,,,,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","legacyData"
"5b8edba2-0c32-43a3-af3e-8fdd157026f7","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00782","ok","small tree","Live",8.0,130,7.3,,,,,,,,,,,,,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"de5b8b7a-0cb7-4dfe-bf82-706d7f2b986d","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00786","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"9b515297-2a84-4c99-a241-c7e36e93be6a","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00789","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"e8f8ded1-4ebf-4a69-93fd-cc6d5ffc1c09","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00774","ok","small shrub","Live",,,2.0,,,,2.3,2.3,,"inverted cone",1.6,10,0.12,0.07,,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"36583093-bf0f-4818-8dec-d9c4987db4d1","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00845","ok","small shrub","Standing dead",,,2.0,,,,1.5,1.5,,"inverted cone",1.3,10,0.07,0.04,"Unknown cause of death","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","legacyData"
"b8210ab3-90d1-46d3-a2f2-37d6bf27f760","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00794","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"cfac6f4e-8b34-45c9-90ca-d62a6f3eae99","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.13107","ok","sapling","Live",,,1.0,,,,,,,,1.2,10,,,,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","legacyData"
