"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh.ln.cm","height.ln.m","position_all","TWI","TWI.ln"
"1977","70334",-215.51,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,3.90453031328248,3.34570846112735,"co-dominant",5.58118299893624,1.71940076090074
"1999","70334",756.77,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,4.01853130383604,3.41889709706274,"co-dominant",5.58118299893624,1.71940076090074
"1966","192070",255.7,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.80394576858399,3.28113318343092,"co-dominant",5.60810058950691,1.72421208635939
"1977","192070",-717.39,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.85240037982593,3.31224104384825,"co-dominant",5.60810058950691,1.72421208635939
"1999","192070",355.94,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.89966911148612,3.34258756957409,"co-dominant",5.60810058950691,1.72421208635939
"1966","192068",-45.74,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.80156536249948,3.27960496272467,"co-dominant",5.7830788689162,1.75493621714571
"1977","192068",70.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.83528237809105,3.30125128673445,"co-dominant",5.7830788689162,1.75493621714571
"1999","192068",902.72,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.90203089543362,3.34410383486839,"co-dominant",5.7830788689162,1.75493621714571
"1966","192130",-100.49,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,3.26529553100421,2.9353197309047,"co-dominant",6.25561898561313,1.83348009755408
"1977","192130",-51.87,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,3.34611591928858,2.98720642018327,"co-dominant",6.25561898561313,1.83348009755408
"1999","192130",294.89,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,3.48339578733186,3.07534009546705,"co-dominant",6.25561898561313,1.83348009755408
"1966","152044",29.09,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.19853368269791,2.89245862429206,"co-dominant",4.6309733893452,1.53276708128154
"1977","152044",-219.06,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.29475520875326,2.95423284401959,"co-dominant",4.6309733893452,1.53276708128154
"1999","152044",-99.11,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.4723859934272,3.06827180778026,"co-dominant",4.6309733893452,1.53276708128154
"1966","162415",-64.31,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,3.29785350804437,2.95622195216449,"co-dominant",5.06279607583424,1.62191891483793
"1977","162415",-236.25,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,3.39846106973144,3.02081200676758,"co-dominant",5.06279607583424,1.62191891483793
"1999","162415",18.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,3.51670862381924,3.09672693649195,"co-dominant",5.06279607583424,1.62191891483793
"1966","192074",-26.99,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.34952349416403,2.98939408325331,"co-dominant",5.76435812169259,1.75169380696584
"1977","192074",-295.6,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.45637819391665,3.05799480049449,"co-dominant",5.76435812169259,1.75169380696584
"1999","192074",111.03,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.59912279024144,3.149636831335,"co-dominant",5.76435812169259,1.75169380696584
"1966","172517",-111.74,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,2.68261605856818,2.56123950960077,"co-dominant",4.99422412481021,1.60828206966718
"1977","172517",-35.4,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,2.76296207496524,2.61282165212768,"co-dominant",4.99422412481021,1.60828206966718
"1999","172517",-43.73,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,2.90181077694373,2.70196251879787,"co-dominant",4.99422412481021,1.60828206966718
"1966","202230",18.77,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,3.89794042449324,3.34147775252466,"co-dominant",4.24025759396477,1.44462402069204
"1977","202230",-20.25,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,3.935233593139,3.36541996679524,"co-dominant",4.24025759396477,1.44462402069204
"1999","202230",-116.03,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,3.99441685646054,3.40341562184767,"co-dominant",4.24025759396477,1.44462402069204
"1966","10731",-80.32,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,4.036464477116,3.43041019430847,"co-dominant",4.30621934800701,1.46006033773
"1977","10731",-240.37,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,4.05689170891508,3.44352447712348,"co-dominant",4.30621934800701,1.46006033773
"1999","10731",-334.43,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,4.09463693140853,3.46775690996428,"co-dominant",4.30621934800701,1.46006033773
"1966","142602",74.11,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.94908280268557,3.37431115932414,"co-dominant",5.42796882117211,1.69156499788319
"1977","142602",-505.27,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.98137923208614,3.3950454669993,"co-dominant",5.42796882117211,1.69156499788319
"1999","142602",-86.96,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,4.04116513052152,3.43342801379481,"co-dominant",5.42796882117211,1.69156499788319
"1966","111240",57.49,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,3.05372974074475,2.79949449355813,"co-dominant",5.27903513600469,1.66374334162624
"1977","111240",-84.78,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,3.09962258692694,2.82895770080709,"co-dominant",5.27903513600469,1.66374334162624
"1999","111240",163.17,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,3.22827715137342,2.91155393118174,"co-dominant",5.27903513600469,1.66374334162624
"1966","32381",153.38,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.25786072248801,3.5725465838373,"co-dominant",3.59889030154819,1.28062554837345
"1977","32381",-268.02,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.29358383139544,3.59548081975587,"co-dominant",3.59889030154819,1.28062554837345
"1999","32381",-56.8,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.36460658877166,3.64107742999141,"co-dominant",3.59889030154819,1.28062554837345
"1966","22064",-60.63,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,4.11836129523053,3.482987951538,"co-dominant",6.44815646253443,1.86379427019133
"1977","22064",-85.34,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,4.14859879894022,3.50240042891962,"co-dominant",6.44815646253443,1.86379427019133
"1999","22064",-368.01,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,4.19978029590917,3.53525894997368,"co-dominant",6.44815646253443,1.86379427019133
"1966","111196",-86.42,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.7091679876882,3.22028584809583,"co-dominant",6.01167081968048,1.79370271651285
"1977","111196",-97.72,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.7430858586912,3.24206112127975,"co-dominant",6.01167081968048,1.79370271651285
"1999","111196",-371.63,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.81522574889668,3.28837493079167,"co-dominant",6.01167081968048,1.79370271651285
"1966","80458",54.33,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,4.0210273175088,3.42049953784065,"co-dominant",6.50560195454488,1.87266364489222
"1977","80458",-925.66,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,4.07090332556435,3.45251993501232,"co-dominant",6.50560195454488,1.87266364489222
"1999","80458",360.04,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,4.14698115655711,3.50136190250966,"co-dominant",6.50560195454488,1.87266364489222
"1966","142583",-9.94,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.74390409073773,3.24258642625362,"co-dominant",5.69924467208588,1.74033365239065
"1977","142583",80.54,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.76305881378271,3.2548837584485,"co-dominant",5.69924467208588,1.74033365239065
"1999","142583",-753.75,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.84280105089726,3.30607827467604,"co-dominant",5.69924467208588,1.74033365239065
"1966","10726",-302.88,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,4.16760374870121,3.51460160666618,"co-dominant",3.7058880961669,1.30992293209344
"1977","10726",-264.53,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,4.1902347228358,3.52913069206058,"co-dominant",3.7058880961669,1.30992293209344
"1999","10726",-159.6,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,4.23745184634674,3.55944408535461,"co-dominant",3.7058880961669,1.30992293209344
"1966","22031",-563.43,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.05636504291083,3.44318635754875,"co-dominant",4.45816193188351,1.49473655818992
"1977","22031",-1372.95,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.09737039905817,3.46951179619535,"co-dominant",4.45816193188351,1.49473655818992
"1999","22031",-3321.52,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.17400440527737,3.51871082818807,"co-dominant",4.45816193188351,1.49473655818992
"1966","50274",-150.48,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.65925226964623,3.18823995711288,"co-dominant",5.76544280836423,1.75188196054827
"1977","50274",-551.46,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.73867342436781,3.23922833844414,"co-dominant",5.76544280836423,1.75188196054827
"1999","50274",-79.53,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.87042228049271,3.32381110407632,"co-dominant",5.76544280836423,1.75188196054827
"1966","150890",-447.4,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.08808944358273,3.46355342278012,"co-dominant",6.14405558027406,1.81548504207302
"1977","150890",1500.88,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.16802579467739,3.51487256018288,"co-dominant",6.14405558027406,1.81548504207302
"1999","150890",-618.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.2768819313792,3.58475819994545,"co-dominant",6.14405558027406,1.81548504207302
"1966","80233",-826.94,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,4.13572511014404,3.49413552071247,"co-dominant",4.94711048193173,1.59880366511358
"1977","80233",-260.33,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,4.18146531986923,3.52350073535605,"co-dominant",4.94711048193173,1.59880366511358
"1999","80233",256.09,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,4.24171219951063,3.56217923208582,"co-dominant",4.94711048193173,1.59880366511358
"1966","100771",-536.4,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.23378847274684,3.55709219950347,"co-dominant",5.75638373666956,1.75030945404923
"1977","100771",-631.38,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.28997224828222,3.59316218339719,"co-dominant",5.75638373666956,1.75030945404923
"1999","100771",-2203.21,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.42268270188714,3.67836229461154,"co-dominant",5.75638373666956,1.75030945404923
"1966","151021",-29.37,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,3.57885726165002,3.13662636197931,"co-dominant",5.14242376238959,1.63752451742577
"1977","151021",-42.43,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,3.66770340940163,3.19366558883585,"co-dominant",5.14242376238959,1.63752451742577
"1999","151021",-137.64,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,3.84175103713393,3.30540416583998,"co-dominant",5.14242376238959,1.63752451742577
"1966","110811",-1394.95,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,3.80391797107956,3.28111533743308,"co-dominant",5.5533544098495,1.71440214335441
"1977","110811",-735.41,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,3.88062826565724,3.33036334655195,"co-dominant",5.5533544098495,1.71440214335441
"1999","110811",-953.43,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,4.0253844964972,3.4232968467512,"co-dominant",5.5533544098495,1.71440214335441
"1966","121305",-483.55,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.15078992424045,3.50380713136237,"co-dominant",5.54809147748176,1.71345399068755
"1977","121305",-986.39,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.19994548709668,3.53536500271607,"co-dominant",5.54809147748176,1.71345399068755
"1999","121305",-777.14,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.26292571676954,3.57579831016604,"co-dominant",5.54809147748176,1.71345399068755
"1966","60353",-140.84,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,3.49869369209743,3.08516135032655,"co-dominant",6.16690302170989,1.81919677052652
"1977","60353",-817.85,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,3.5796983856514,3.1371663635882,"co-dominant",6.16690302170989,1.81919677052652
"1999","60353",-243.64,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,3.63875677641061,3.17508185045561,"co-dominant",6.16690302170989,1.81919677052652
"1966","60116",-177.08,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.36167474587663,2.9971951868528,"co-dominant",5.24075193522206,1.65646498712612
"1977","60116",-377.35,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.42649394101786,3.03880911013347,"co-dominant",5.24075193522206,1.65646498712612
"1999","60116",202.05,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.54884581291351,3.11735901189047,"co-dominant",5.24075193522206,1.65646498712612
"1966","80235",-668.62,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,309,4.18814063124396,3.52778628525862,"co-dominant",5.05140445460045,1.61966631444377
"1977","80235",-135.38,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,309,4.24781117160515,3.56609477217051,"co-dominant",5.05140445460045,1.61966631444377
"1999","80235",191.65,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,309,4.32717114070569,3.61704387233305,"co-dominant",5.05140445460045,1.61966631444377
"1966","110331",5.11,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,2.61889465410417,2.52033036793487,"co-dominant",6.37697546357426,1.85269391968174
"1977","110331",-136.12,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,2.77618883563408,2.62131323247708,"co-dominant",6.37697546357426,1.85269391968174
"1999","110331",-65.67,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,3.01728047887326,2.77609406743664,"co-dominant",6.37697546357426,1.85269391968174
"1966","70126",-543.66,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.21607825782007,3.54572224152049,"co-dominant",4.91449329934227,1.59218865557714
"1977","70126",105.18,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.26322229556069,3.57598871374996,"co-dominant",4.91449329934227,1.59218865557714
"1999","70126",-477.61,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.33854896000795,3.6243484323251,"co-dominant",4.91449329934227,1.59218865557714
"1966","70096",-1633.45,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,4.2348931640941,3.55780141134841,"co-dominant",5.29915308340679,1.66754701220578
"1977","70096",-1856.04,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,4.31437507982914,3.60882880125031,"co-dominant",5.29915308340679,1.66754701220578
"1999","70096",-959.87,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,4.40081740502786,3.66432477402789,"co-dominant",5.29915308340679,1.66754701220578
"1966","80316",-474.62,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.2151599922775,3.54513271504216,"dominant",5.67667480930011,1.73636564040947
"1977","80316",-165.42,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.27756420482823,3.58519621949972,"dominant",5.67667480930011,1.73636564040947
"1999","80316",210.42,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.34159520385478,3.62630412087477,"dominant",5.67667480930011,1.73636564040947
"1966","80491",-213.74,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.8324169714541,3.94141169567353,"dominant",7.96971472460164,2.07564869851053
"1977","80491",-779.9,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.85905949967238,3.95851619878967,"dominant",7.96971472460164,2.07564869851053
"1999","80491",372.05,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.89926794931296,3.98433002345892,"dominant",7.96971472460164,2.07564869851053
"1966","70502",-246.27,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.89751814182189,3.34120664704965,"co-dominant",8.14819317476704,2.0977962063269
"1977","70502",-123.19,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.93904032944332,3.36786389150261,"co-dominant",8.14819317476704,2.0977962063269
"1999","70502",-368,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.99837127954938,3.4059543614707,"co-dominant",8.14819317476704,2.0977962063269
"1966","70407",-64.98,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.93606531624064,3.36595393302649,"dominant",6.06817807105096,1.80305840697709
"1977","70407",-1093.75,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,4.01274106115757,3.41517976126316,"dominant",6.06817807105096,1.80305840697709
"1999","70407",253.69,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,4.13421568238191,3.49316646808918,"dominant",6.06817807105096,1.80305840697709
"1966","70421",-419.81,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.83976680696244,3.30413029006989,"co-dominant",7.31439897210747,1.98984486733808
"1977","70421",-685.6,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.91308418202561,3.35120004486044,"co-dominant",7.31439897210747,1.98984486733808
"1999","70421",185.69,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.00749979932592,3.41181487116724,"co-dominant",7.31439897210747,1.98984486733808
"1966","60550",-86.94,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,285,3.83431143165123,3.30062793912009,"co-dominant",5.99833443032023,1.79148183574482
"1977","60550",-54.14,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,285,3.86292015217651,3.31899473769732,"co-dominant",5.99833443032023,1.79148183574482
"1999","60550",-108.75,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,285,3.91644835663183,3.35335984495763,"co-dominant",5.99833443032023,1.79148183574482
"1966","161524",17.09,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,2.93882727589056,2.72572711112174,"co-dominant",7.07326294278574,1.95632189292991
"1977","161524",-145.66,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.06135523661009,2.80439006190368,"co-dominant",7.07326294278574,1.95632189292991
"1999","161524",-77.02,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.30135017332726,2.9584668112761,"co-dominant",7.07326294278574,1.95632189292991
"1966","161576",-583.85,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.71524761787328,3.22418897067464,"dominant",6.61642811021029,1.88955566394263
"1977","161576",-471.03,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.81294076379676,3.28690797035752,"dominant",6.61642811021029,1.88955566394263
"1999","161576",-260.33,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.93024627385104,3.36221810781237,"dominant",6.61642811021029,1.88955566394263
"1966","172202",12.02,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,3.89757926270118,3.34124588665415,"co-dominant",5.50164765547052,1.70504762109709
"1977","172202",-43.16,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,3.93239304871067,3.36359633727225,"co-dominant",5.50164765547052,1.70504762109709
"1999","172202",-28.95,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,3.96965880825395,3.38752095489904,"co-dominant",5.50164765547052,1.70504762109709
"1966","122060",-813.96,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.96136115182812,3.38219385947366,"co-dominant",4.84420541020121,1.57778322987047
"1977","122060",-472.11,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,4.03432346438097,3.42903566413258,"co-dominant",4.84420541020121,1.57778322987047
"1999","122060",-524.64,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,4.12311411944483,3.48603926468358,"co-dominant",4.84420541020121,1.57778322987047
"1966","111314",-258.36,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.08677580630613,3.46271006764853,"co-dominant",5.65688089186052,1.73287266113857
"1977","111314",115.3,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.12800950697342,3.48918210347693,"co-dominant",5.65688089186052,1.73287266113857
"1999","111314",199.13,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.20832052886435,3.54074177953091,"co-dominant",5.65688089186052,1.73287266113857
"1966","82138",25.34,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.65606452411809,3.18619342448381,"co-dominant",5.2981946383374,1.66736612825308
"1977","82138",-229.87,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.75840392866733,3.25189532220443,"co-dominant",5.2981946383374,1.66736612825308
"1999","82138",-1548.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.97587472524341,3.39151157360627,"co-dominant",5.2981946383374,1.66736612825308
"1966","62281",-1134.29,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.23301737135812,3.55659715241191,"co-dominant",6.47846253871462,1.86848321966893
"1977","62281",-566.09,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.26645070757427,3.57806135426268,"co-dominant",6.47846253871462,1.86848321966893
"1999","62281",189.02,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.32126002865163,3.61324893839435,"co-dominant",6.47846253871462,1.86848321966893
"1966","62019",228.3,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,283,3.76305465392538,3.25488108782009,"co-dominant",4.24466427365863,1.44566272915838
"1977","62019",-1669.65,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,283,3.89684556476335,3.34077485257807,"co-dominant",4.24466427365863,1.44566272915838
"1999","62019",-135.24,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,283,4.14314262362819,3.4988975643693,"co-dominant",4.24466427365863,1.44566272915838
"1966","72396",709.58,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.03384376058515,3.42872769429567,"dominant",8.08138899373567,2.08956376292431
"1977","72396",-500.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.12330909716683,3.48616444038111,"dominant",8.08138899373567,2.08956376292431
"1999","72396",-447.58,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.25148988868557,3.56845650853614,"dominant",8.08138899373567,2.08956376292431
"1966","40649",-144.14,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,3.67773584022842,3.20010640942664,"co-dominant",7.58041281319032,2.02556765901439
"1977","40649",-624.06,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,3.77777444383976,3.26433119294513,"co-dominant",7.58041281319032,2.02556765901439
"1999","40649",2451.43,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,3.96789467868491,3.38638838371572,"co-dominant",7.58041281319032,2.02556765901439
"1966","111252",32.98,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.15895321413969,2.86704796347768,"co-dominant",5.10520841331739,1.63026127611481
"1977","111252",-813.92,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.24849278504262,2.92453236799736,"co-dominant",5.10520841331739,1.63026127611481
"1999","111252",-60.19,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.40180763984219,3.02296050477869,"co-dominant",5.10520841331739,1.63026127611481
"1966","72140",-132.07,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.62920248237222,3.16894799368297,"co-dominant",5.03873437153249,1.61715493378876
"1977","72140",-298.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.69095722799554,3.20859454037313,"co-dominant",5.03873437153249,1.61715493378876
"1999","72140",-237.76,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.81957205724517,3.2911652607514,"co-dominant",5.03873437153249,1.61715493378876
"1966","50499",-1194.72,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,284,3.97512105625223,3.39102771811393,"co-dominant",8.19533908742543,2.10356558869492
